code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.1;part_de_marché
23039;1880;Kapelle-op-den-Bos;2106;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);17;0.0080722
23039;1880;Kapelle-op-den-Bos;2106;682;AZ Monica;Anvers;18;0.008547
23039;1880;Kapelle-op-den-Bos;2106;689;Imelda Ziekenhuis;Bonheiden;415;0.197056
23039;1880;Kapelle-op-den-Bos;2106;713;AZ Jan Palfijn Gent;Gand;6;0.002849
23039;1880;Kapelle-op-den-Bos;2106;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;9;0.0042735
23044;1770;Liedekerke;2596;17;AZ Maria Middelares;Gand;6;0.0023112
23044;1770;Liedekerke;2596;49;AZ Sint-Jan Brugge - Oostende;Bruges;8;0.0030817
23044;1770;Liedekerke;2596;76;CHU Saint-Pierre;Bruxelles;23;0.0088598
23044;1770;Liedekerke;2596;77;CHU Brugmann;Bruxelles;25;0.0096302
23044;1770;Liedekerke;2596;87;Hôpitaux Iris Sud;Etterbeek;21;0.0080894
23044;1770;Liedekerke;2596;106;AZ Sint-Maria;Hal (Brabant flamand);9;0.0034669
23044;1770;Liedekerke;2596;110;Clinique Saint-Jean;Bruxelles;12;0.0046225
23044;1770;Liedekerke;2596;111;Cliniques de l'Europe;Uccle;14;0.0053929
23044;1770;Liedekerke;2596;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);1294;0.4984592
23044;1770;Liedekerke;2596;143;UZ Brussel;Jette;142;0.0546995
23044;1770;Liedekerke;2596;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);700;0.2696456
23044;1770;Liedekerke;2596;217;AZ Sint-Elisabeth;Zottegem;51;0.0196456
23044;1770;Liedekerke;2596;322;UZ Leuven;Louvain;35;0.0134823
23044;1770;Liedekerke;2596;332;CHIREC - Hôpital Delta;Auderghem;14;0.0053929
23044;1770;Liedekerke;2596;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;12;0.0046225
23044;1770;Liedekerke;2596;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;33;0.0127119
23044;1770;Liedekerke;2596;670;UZ Gent;Gand;93;0.0358243
23044;1770;Liedekerke;2596;713;AZ Jan Palfijn Gent;Gand;13;0.0050077
23044;1770;Liedekerke;2596;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;42;0.0161787
23045;1840;Londerzeel;3914;9;Ziekenhuisnetwerk Antwerpen;Anvers;95;0.0242718
23045;1840;Londerzeel;3914;12;AZ Sint-Blasius;Termonde;680;0.1737353
23045;1840;Londerzeel;3914;26;AZ Sint-Maarten;Malines;168;0.0429228
23045;1840;Londerzeel;3914;49;AZ Sint-Jan Brugge - Oostende;Bruges;9;0.0022994
23045;1840;Londerzeel;3914;76;CHU Saint-Pierre;Bruxelles;15;0.0038324
23045;1840;Londerzeel;3914;77;CHU Brugmann;Bruxelles;21;0.0053654
23045;1840;Londerzeel;3914;87;Hôpitaux Iris Sud;Etterbeek;9;0.0022994
23045;1840;Londerzeel;3914;99;GZA ziekenhuizen;Anvers;73;0.018651
23045;1840;Londerzeel;3914;104;AZ Rivierenland;Rumst;1393;0.3559019
23045;1840;Londerzeel;3914;108;RZ Heilig Hart;Louvain;5;0.0012775
23045;1840;Londerzeel;3914;110;Clinique Saint-Jean;Bruxelles;12;0.0030659
23045;1840;Londerzeel;3914;117;AZ Delta;Roulers;5;0.0012775
23045;1840;Londerzeel;3914;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);200;0.0510986
23045;1840;Londerzeel;3914;143;UZ Brussel;Jette;391;0.0998978
23045;1840;Londerzeel;3914;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);28;0.0071538
23045;1840;Londerzeel;3914;204;AZ Jan Portaels;Vilvorde;100;0.0255493
23045;1840;Londerzeel;3914;300;UZ Antwerpen;Edegem;136;0.0347471
23045;1840;Londerzeel;3914;322;UZ Leuven;Louvain;221;0.056464
23045;1840;Londerzeel;3914;332;CHIREC - Hôpital Delta;Auderghem;16;0.0040879
23045;1840;Londerzeel;3914;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;10;0.0025549
23045;1840;Londerzeel;3914;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;23;0.0058763
23045;1840;Londerzeel;3914;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);66;0.0168625
23045;1840;Londerzeel;3914;670;UZ Gent;Gand;29;0.0074093
23045;1840;Londerzeel;3914;682;AZ Monica;Anvers;33;0.0084313
23045;1840;Londerzeel;3914;689;Imelda Ziekenhuis;Bonheiden;116;0.0296372
23045;1840;Londerzeel;3914;713;AZ Jan Palfijn Gent;Gand;6;0.001533
23045;1840;Londerzeel;3914;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;13;0.0033214
23047;1830;Machelen (Brabant flamand);2691;26;AZ Sint-Maarten;Malines;32;0.0118915
23047;1830;Machelen (Brabant flamand);2691;49;AZ Sint-Jan Brugge - Oostende;Bruges;6;0.0022297
23047;1830;Machelen (Brabant flamand);2691;76;CHU Saint-Pierre;Bruxelles;33;0.0122631
23047;1830;Machelen (Brabant flamand);2691;77;CHU Brugmann;Bruxelles;62;0.0230398
23047;1830;Machelen (Brabant flamand);2691;79;Institut Jules Bordet;Bruxelles;15;0.0055741
23047;1830;Machelen (Brabant flamand);2691;87;Hôpitaux Iris Sud;Etterbeek;62;0.0230398
23047;1830;Machelen (Brabant flamand);2691;99;GZA ziekenhuizen;Anvers;8;0.0029729
23047;1830;Machelen (Brabant flamand);2691;108;RZ Heilig Hart;Louvain;13;0.0048309
23047;1830;Machelen (Brabant flamand);2691;110;Clinique Saint-Jean;Bruxelles;180;0.0668896
23047;1830;Machelen (Brabant flamand);2691;111;Cliniques de l'Europe;Uccle;130;0.0483092
23047;1830;Machelen (Brabant flamand);2691;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);6;0.0022297
23047;1830;Machelen (Brabant flamand);2691;143;UZ Brussel;Jette;187;0.0694909
23047;1830;Machelen (Brabant flamand);2691;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;11;0.0040877
23047;1830;Machelen (Brabant flamand);2691;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);5;0.001858
23047;1830;Machelen (Brabant flamand);2691;204;AZ Jan Portaels;Vilvorde;1193;0.4433296
23047;1830;Machelen (Brabant flamand);2691;300;UZ Antwerpen;Edegem;16;0.0059457
23047;1830;Machelen (Brabant flamand);2691;322;UZ Leuven;Louvain;175;0.0650316
23047;1830;Machelen (Brabant flamand);2691;332;CHIREC - Hôpital Delta;Auderghem;106;0.0393906
23047;1830;Machelen (Brabant flamand);2691;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;251;0.0932739
23047;1830;Machelen (Brabant flamand);2691;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;16;0.0059457
23047;1830;Machelen (Brabant flamand);2691;682;AZ Monica;Anvers;6;0.0022297
23047;1830;Machelen (Brabant flamand);2691;689;Imelda Ziekenhuis;Bonheiden;101;0.0375325
23047;1830;Machelen (Brabant flamand);2691;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;47;0.0174656
23050;1860;Meise;3747;9;Ziekenhuisnetwerk Antwerpen;Anvers;12;0.0032026
23050;1860;Meise;3747;12;AZ Sint-Blasius;Termonde;34;0.0090739
23050;1860;Meise;3747;26;AZ Sint-Maarten;Malines;37;0.0098746
23050;1860;Meise;3747;49;AZ Sint-Jan Brugge - Oostende;Bruges;5;0.0013344
23050;1860;Meise;3747;76;CHU Saint-Pierre;Bruxelles;24;0.0064051
23050;1860;Meise;3747;77;CHU Brugmann;Bruxelles;79;0.0210835
23050;1860;Meise;3747;79;Institut Jules Bordet;Bruxelles;79;0.0210835
23050;1860;Meise;3747;87;Hôpitaux Iris Sud;Etterbeek;35;0.0093408
23050;1860;Meise;3747;99;GZA ziekenhuizen;Anvers;14;0.0037363
23050;1860;Meise;3747;104;AZ Rivierenland;Rumst;250;0.06672
23050;1860;Meise;3747;106;AZ Sint-Maria;Hal (Brabant flamand);9;0.0024019
23050;1860;Meise;3747;110;Clinique Saint-Jean;Bruxelles;43;0.0114758
23050;1860;Meise;3747;111;Cliniques de l'Europe;Uccle;29;0.0077395
23050;1860;Meise;3747;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);385;0.1027489
23050;1860;Meise;3747;143;UZ Brussel;Jette;845;0.2255137
23050;1860;Meise;3747;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;35;0.0093408
23050;1860;Meise;3747;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);15;0.0040032
23050;1860;Meise;3747;204;AZ Jan Portaels;Vilvorde;1102;0.2941019
23050;1860;Meise;3747;300;UZ Antwerpen;Edegem;16;0.0042701
23050;1860;Meise;3747;322;UZ Leuven;Louvain;227;0.0605818
23050;1860;Meise;3747;332;CHIREC - Hôpital Delta;Auderghem;68;0.0181479
23050;1860;Meise;3747;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;74;0.0197491
23050;1860;Meise;3747;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;67;0.017881
23050;1860;Meise;3747;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);25;0.006672
23050;1860;Meise;3747;670;UZ Gent;Gand;26;0.0069389
23050;1860;Meise;3747;682;AZ Monica;Anvers;9;0.0024019
23050;1860;Meise;3747;689;Imelda Ziekenhuis;Bonheiden;76;0.0202829
23050;1860;Meise;3747;713;AZ Jan Palfijn Gent;Gand;5;0.0013344
23050;1860;Meise;3747;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;84;0.0224179
23052;1785;Merchtem;3402;9;Ziekenhuisnetwerk Antwerpen;Anvers;21;0.0061728
23052;1785;Merchtem;3402;12;AZ Sint-Blasius;Termonde;284;0.0834803
23052;1785;Merchtem;3402;17;AZ Maria Middelares;Gand;7;0.0020576
23052;1785;Merchtem;3402;26;AZ Sint-Maarten;Malines;30;0.0088183
23052;1785;Merchtem;3402;76;CHU Saint-Pierre;Bruxelles;25;0.0073486
23052;1785;Merchtem;3402;77;CHU Brugmann;Bruxelles;66;0.0194004
23052;1785;Merchtem;3402;79;Institut Jules Bordet;Bruxelles;5;0.0014697
23052;1785;Merchtem;3402;87;Hôpitaux Iris Sud;Etterbeek;23;0.0067607
23052;1785;Merchtem;3402;104;AZ Rivierenland;Rumst;158;0.0464433
23052;1785;Merchtem;3402;106;AZ Sint-Maria;Hal (Brabant flamand);6;0.0017637
23052;1785;Merchtem;3402;108;RZ Heilig Hart;Louvain;7;0.0020576
23052;1785;Merchtem;3402;110;Clinique Saint-Jean;Bruxelles;19;0.005585
23052;1785;Merchtem;3402;111;Cliniques de l'Europe;Uccle;19;0.005585
23052;1785;Merchtem;3402;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);1565;0.4600235
23052;1785;Merchtem;3402;134;Sint-Vincentiusziekenhuis;Deinze;11;0.0032334
23052;1785;Merchtem;3402;143;UZ Brussel;Jette;639;0.1878307
23052;1785;Merchtem;3402;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);58;0.0170488
23052;1785;Merchtem;3402;204;AZ Jan Portaels;Vilvorde;145;0.042622
23052;1785;Merchtem;3402;265;AZ Lokeren;Lokeren;10;0.0029394
23052;1785;Merchtem;3402;300;UZ Antwerpen;Edegem;5;0.0014697
23052;1785;Merchtem;3402;322;UZ Leuven;Louvain;99;0.0291005
23052;1785;Merchtem;3402;332;CHIREC - Hôpital Delta;Auderghem;22;0.0064668
23052;1785;Merchtem;3402;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;10;0.0029394
23052;1785;Merchtem;3402;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;21;0.0061728
23052;1785;Merchtem;3402;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);27;0.0079365
23052;1785;Merchtem;3402;670;UZ Gent;Gand;25;0.0073486
23052;1785;Merchtem;3402;682;AZ Monica;Anvers;12;0.0035273
23052;1785;Merchtem;3402;689;Imelda Ziekenhuis;Bonheiden;21;0.0061728
23052;1785;Merchtem;3402;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;33;0.0097002
23060;1745;Opwijk;2906;12;AZ Sint-Blasius;Termonde;558;0.1920165
23060;1745;Opwijk;2906;17;AZ Maria Middelares;Gand;5;0.0017206
23060;1745;Opwijk;2906;76;CHU Saint-Pierre;Bruxelles;11;0.0037853
23060;1745;Opwijk;2906;77;CHU Brugmann;Bruxelles;38;0.0130764
23060;1745;Opwijk;2906;87;Hôpitaux Iris Sud;Etterbeek;19;0.0065382
23060;1745;Opwijk;2906;99;GZA ziekenhuizen;Anvers;8;0.0027529
23060;1745;Opwijk;2906;104;AZ Rivierenland;Rumst;62;0.0213352
23060;1745;Opwijk;2906;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);1487;0.5116999
23060;1745;Opwijk;2906;143;UZ Brussel;Jette;238;0.0818995
23060;1745;Opwijk;2906;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;5;0.0017206
23060;1745;Opwijk;2906;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);156;0.053682
23060;1745;Opwijk;2906;204;AZ Jan Portaels;Vilvorde;28;0.0096352
23060;1745;Opwijk;2906;322;UZ Leuven;Louvain;98;0.0337233
23060;1745;Opwijk;2906;332;CHIREC - Hôpital Delta;Auderghem;6;0.0020647
23060;1745;Opwijk;2906;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;19;0.0065382
23060;1745;Opwijk;2906;525;AZ Damiaan Oostende;Ostende;14;0.0048176
23060;1745;Opwijk;2906;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);42;0.0144529
23060;1745;Opwijk;2906;670;UZ Gent;Gand;45;0.0154852
23060;1745;Opwijk;2906;682;AZ Monica;Anvers;10;0.0034412
23060;1745;Opwijk;2906;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;18;0.0061941
23062;3090;Overijse;4286;6;CHR Sambre et Meuse;Namur;8;0.0018665
23062;3090;Overijse;4286;9;Ziekenhuisnetwerk Antwerpen;Anvers;7;0.0016332
23062;3090;Overijse;4286;10;Grand Hôpital de Charleroi;Charleroi;8;0.0018665
23062;3090;Overijse;4286;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;251;0.0585628
23062;3090;Overijse;4286;49;AZ Sint-Jan Brugge - Oostende;Bruges;7;0.0016332
23062;3090;Overijse;4286;76;CHU Saint-Pierre;Bruxelles;33;0.0076995
23062;3090;Overijse;4286;77;CHU Brugmann;Bruxelles;8;0.0018665
23062;3090;Overijse;4286;79;Institut Jules Bordet;Bruxelles;92;0.0214652
23062;3090;Overijse;4286;87;Hôpitaux Iris Sud;Etterbeek;91;0.0212319
23062;3090;Overijse;4286;106;AZ Sint-Maria;Hal (Brabant flamand);6;0.0013999
23062;3090;Overijse;4286;108;RZ Heilig Hart;Louvain;586;0.1367242
23062;3090;Overijse;4286;109;RZ Heilig Hart Tienen;Tirlemont;11;0.0025665
23062;3090;Overijse;4286;110;Clinique Saint-Jean;Bruxelles;47;0.0109659
23062;3090;Overijse;4286;111;Cliniques de l'Europe;Uccle;271;0.0632291
23062;3090;Overijse;4286;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);14;0.0032664
23062;3090;Overijse;4286;143;UZ Brussel;Jette;78;0.0181988
23062;3090;Overijse;4286;146;Centres Hospitaliers Jolimont;La Louvière;7;0.0016332
23062;3090;Overijse;4286;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;11;0.0025665
23062;3090;Overijse;4286;166;CHU UCL Namur;Namur;5;0.0011666
23062;3090;Overijse;4286;204;AZ Jan Portaels;Vilvorde;95;0.0221652
23062;3090;Overijse;4286;243;Jessa Ziekenhuis;Hasselt;7;0.0016332
23062;3090;Overijse;4286;322;UZ Leuven;Louvain;1442;0.3364442
23062;3090;Overijse;4286;332;CHIREC - Hôpital Delta;Auderghem;556;0.1297247
23062;3090;Overijse;4286;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;452;0.1054596
23062;3090;Overijse;4286;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;36;0.0083994
23062;3090;Overijse;4286;682;AZ Monica;Anvers;9;0.0020999
23062;3090;Overijse;4286;689;Imelda Ziekenhuis;Bonheiden;9;0.0020999
23062;3090;Overijse;4286;706;Clinique Saint-Luc;Namur;5;0.0011666
23062;3090;Overijse;4286;712;AZ Diest;Diest;6;0.0013999
23062;3090;Overijse;4286;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;76;0.0177322
23064;1670;Pepingen;817;79;Institut Jules Bordet;Bruxelles;18;0.0220318
23064;1670;Pepingen;817;87;Hôpitaux Iris Sud;Etterbeek;17;0.0208078
23064;1670;Pepingen;817;104;AZ Rivierenland;Rumst;9;0.0110159
23064;1670;Pepingen;817;106;AZ Sint-Maria;Hal (Brabant flamand);413;0.505508
23064;1670;Pepingen;817;111;Cliniques de l'Europe;Uccle;45;0.0550796
23064;1670;Pepingen;817;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);77;0.0942472
23064;1670;Pepingen;817;143;UZ Brussel;Jette;74;0.0905753
23064;1670;Pepingen;817;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);17;0.0208078
23064;1670;Pepingen;817;322;UZ Leuven;Louvain;45;0.0550796
23064;1670;Pepingen;817;332;CHIREC - Hôpital Delta;Auderghem;14;0.0171359
23064;1670;Pepingen;817;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;12;0.0146879
23064;1670;Pepingen;817;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);9;0.0110159
23064;1670;Pepingen;817;670;UZ Gent;Gand;29;0.0354957
23064;1670;Pepingen;817;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0171359
23077;1600;Leeuw-Saint-Pierre;5904;9;Ziekenhuisnetwerk Antwerpen;Anvers;6;0.0010163
23077;1600;Leeuw-Saint-Pierre;5904;17;AZ Maria Middelares;Gand;21;0.0035569
23077;1600;Leeuw-Saint-Pierre;5904;26;AZ Sint-Maarten;Malines;11;0.0018631
23077;1600;Leeuw-Saint-Pierre;5904;76;CHU Saint-Pierre;Bruxelles;174;0.0294715
23077;1600;Leeuw-Saint-Pierre;5904;77;CHU Brugmann;Bruxelles;84;0.0142276
23077;1600;Leeuw-Saint-Pierre;5904;79;Institut Jules Bordet;Bruxelles;75;0.0127033
23077;1600;Leeuw-Saint-Pierre;5904;87;Hôpitaux Iris Sud;Etterbeek;387;0.0655488
23077;1600;Leeuw-Saint-Pierre;5904;104;AZ Rivierenland;Rumst;21;0.0035569
23077;1600;Leeuw-Saint-Pierre;5904;106;AZ Sint-Maria;Hal (Brabant flamand);2091;0.3541667
23077;1600;Leeuw-Saint-Pierre;5904;110;Clinique Saint-Jean;Bruxelles;64;0.0108401
23077;1600;Leeuw-Saint-Pierre;5904;111;Cliniques de l'Europe;Uccle;382;0.0647019
23077;1600;Leeuw-Saint-Pierre;5904;117;AZ Delta;Roulers;5;0.0008469
23077;1600;Leeuw-Saint-Pierre;5904;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);263;0.0445461
23077;1600;Leeuw-Saint-Pierre;5904;143;UZ Brussel;Jette;563;0.0953591
23077;1600;Leeuw-Saint-Pierre;5904;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;6;0.0010163
23077;1600;Leeuw-Saint-Pierre;5904;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);32;0.0054201
23077;1600;Leeuw-Saint-Pierre;5904;204;AZ Jan Portaels;Vilvorde;22;0.0037263
23077;1600;Leeuw-Saint-Pierre;5904;217;AZ Sint-Elisabeth;Zottegem;17;0.0028794
23077;1600;Leeuw-Saint-Pierre;5904;322;UZ Leuven;Louvain;142;0.0240515
23077;1600;Leeuw-Saint-Pierre;5904;332;CHIREC - Hôpital Delta;Auderghem;204;0.0345528
23077;1600;Leeuw-Saint-Pierre;5904;346;Centres Hospitaliers Jolimont;Nivelles;7;0.0011856
23077;1600;Leeuw-Saint-Pierre;5904;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;118;0.0199864
23077;1600;Leeuw-Saint-Pierre;5904;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;849;0.1438008
23077;1600;Leeuw-Saint-Pierre;5904;525;AZ Damiaan Oostende;Ostende;7;0.0011856
23077;1600;Leeuw-Saint-Pierre;5904;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);10;0.0016938
23077;1600;Leeuw-Saint-Pierre;5904;670;UZ Gent;Gand;24;0.004065
23077;1600;Leeuw-Saint-Pierre;5904;682;AZ Monica;Anvers;7;0.0011856
23077;1600;Leeuw-Saint-Pierre;5904;713;AZ Jan Palfijn Gent;Gand;5;0.0008469
23077;1600;Leeuw-Saint-Pierre;5904;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;260;0.0440379
23081;1820;Steenokkerzeel;2473;9;Ziekenhuisnetwerk Antwerpen;Anvers;6;0.0024262
23081;1820;Steenokkerzeel;2473;12;AZ Sint-Blasius;Termonde;5;0.0020218
23081;1820;Steenokkerzeel;2473;26;AZ Sint-Maarten;Malines;74;0.0299232
23081;1820;Steenokkerzeel;2473;76;CHU Saint-Pierre;Bruxelles;17;0.0068742
23081;1820;Steenokkerzeel;2473;77;CHU Brugmann;Bruxelles;7;0.0028306
23081;1820;Steenokkerzeel;2473;79;Institut Jules Bordet;Bruxelles;8;0.0032349
23081;1820;Steenokkerzeel;2473;87;Hôpitaux Iris Sud;Etterbeek;17;0.0068742
23081;1820;Steenokkerzeel;2473;97;Heilig-Hartziekenhuis;Lierre;5;0.0020218
23081;1820;Steenokkerzeel;2473;104;AZ Rivierenland;Rumst;11;0.004448
23081;1820;Steenokkerzeel;2473;108;RZ Heilig Hart;Louvain;48;0.0194096
23081;1820;Steenokkerzeel;2473;109;RZ Heilig Hart Tienen;Tirlemont;8;0.0032349
23081;1820;Steenokkerzeel;2473;110;Clinique Saint-Jean;Bruxelles;9;0.0036393
23081;1820;Steenokkerzeel;2473;111;Cliniques de l'Europe;Uccle;47;0.0190053
23081;1820;Steenokkerzeel;2473;143;UZ Brussel;Jette;72;0.0291144
23081;1820;Steenokkerzeel;2473;204;AZ Jan Portaels;Vilvorde;977;0.3950667
23081;1820;Steenokkerzeel;2473;300;UZ Antwerpen;Edegem;22;0.0088961
23081;1820;Steenokkerzeel;2473;322;UZ Leuven;Louvain;625;0.2527295
23081;1820;Steenokkerzeel;2473;332;CHIREC - Hôpital Delta;Auderghem;47;0.0190053
23081;1820;Steenokkerzeel;2473;371;Ziekenhuis Oost-Limburg;Genk;6;0.0024262
23081;1820;Steenokkerzeel;2473;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;89;0.0359887
23081;1820;Steenokkerzeel;2473;682;AZ Monica;Anvers;11;0.004448
23081;1820;Steenokkerzeel;2473;689;Imelda Ziekenhuis;Bonheiden;314;0.1269713
23081;1820;Steenokkerzeel;2473;712;AZ Diest;Diest;5;0.0020218
23081;1820;Steenokkerzeel;2473;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;17;0.0068742
23086;1740;Ternat;3039;12;AZ Sint-Blasius;Termonde;5;0.0016453
23086;1740;Ternat;3039;17;AZ Maria Middelares;Gand;9;0.0029615
23086;1740;Ternat;3039;49;AZ Sint-Jan Brugge - Oostende;Bruges;5;0.0016453
23086;1740;Ternat;3039;76;CHU Saint-Pierre;Bruxelles;10;0.0032906
23086;1740;Ternat;3039;77;CHU Brugmann;Bruxelles;18;0.005923
23086;1740;Ternat;3039;79;Institut Jules Bordet;Bruxelles;20;0.0065811
23086;1740;Ternat;3039;87;Hôpitaux Iris Sud;Etterbeek;61;0.0200724
23086;1740;Ternat;3039;104;AZ Rivierenland;Rumst;9;0.0029615
23086;1740;Ternat;3039;106;AZ Sint-Maria;Hal (Brabant flamand);44;0.0144784
23086;1740;Ternat;3039;110;Clinique Saint-Jean;Bruxelles;15;0.0049358
23086;1740;Ternat;3039;111;Cliniques de l'Europe;Uccle;19;0.0062521
23086;1740;Ternat;3039;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);1984;0.6528463
23086;1740;Ternat;3039;143;UZ Brussel;Jette;237;0.0779862
23086;1740;Ternat;3039;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);283;0.0931227
23086;1740;Ternat;3039;204;AZ Jan Portaels;Vilvorde;9;0.0029615
23086;1740;Ternat;3039;217;AZ Sint-Elisabeth;Zottegem;20;0.0065811
23086;1740;Ternat;3039;322;UZ Leuven;Louvain;81;0.0266535
23086;1740;Ternat;3039;332;CHIREC - Hôpital Delta;Auderghem;32;0.0105298
23086;1740;Ternat;3039;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;8;0.0026324
23086;1740;Ternat;3039;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;62;0.0204014
23086;1740;Ternat;3039;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);12;0.0039487
23086;1740;Ternat;3039;670;UZ Gent;Gand;24;0.0078973
23086;1740;Ternat;3039;682;AZ Monica;Anvers;8;0.0026324
23086;1740;Ternat;3039;713;AZ Jan Palfijn Gent;Gand;5;0.0016453
23086;1740;Ternat;3039;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;36;0.011846
23088;1800;Vilvorde;7219;9;Ziekenhuisnetwerk Antwerpen;Anvers;12;0.0016623
23088;1800;Vilvorde;7219;12;AZ Sint-Blasius;Termonde;5;0.0006926
23088;1800;Vilvorde;7219;26;AZ Sint-Maarten;Malines;146;0.0202244
23088;1800;Vilvorde;7219;49;AZ Sint-Jan Brugge - Oostende;Bruges;5;0.0006926
23088;1800;Vilvorde;7219;57;Jan Yperman Ziekenhuis;Ypres;5;0.0006926
23088;1800;Vilvorde;7219;76;CHU Saint-Pierre;Bruxelles;124;0.0171769
23088;1800;Vilvorde;7219;77;CHU Brugmann;Bruxelles;178;0.0246572
