nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
25044;1460;Itter;856;Jonger dan 15 jaar;51;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0588235
25044;1460;Itter;856;Jonger dan 15 jaar;51;346;Centres Hospitaliers Jolimont;La Louvière;0.1372549
25044;1460;Itter;856;Jonger dan 15 jaar;51;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.2745098
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;7;CHR de la Haute Senne;Zinnik;0.0922131
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.0614754
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;346;Centres Hospitaliers Jolimont;La Louvière;0.3258197
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0819672
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1004098
25044;1460;Itter;856;Tussen 15 en 64 jaar;488;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1393443
25044;1460;Itter;856;65 jaar en ouder;317;7;CHR de la Haute Senne;Zinnik;0.192429
25044;1460;Itter;856;65 jaar en ouder;317;346;Centres Hospitaliers Jolimont;La Louvière;0.384858
25044;1460;Itter;856;65 jaar en ouder;317;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0883281
25044;1460;Itter;856;65 jaar en ouder;317;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1766562
25048;1370;Geldenaken;1952;Jonger dan 15 jaar;114;6;CHR Sambre et Meuse;Namen;0.1754386
25048;1370;Geldenaken;1952;Jonger dan 15 jaar;114;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2368421
25048;1370;Geldenaken;1952;Jonger dan 15 jaar;114;109;RZ Heilig Hart Tienen;Tienen;0.2719298
25048;1370;Geldenaken;1952;Jonger dan 15 jaar;114;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0526316
25048;1370;Geldenaken;1952;Jonger dan 15 jaar;114;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0526316
25048;1370;Geldenaken;1952;Tussen 15 en 64 jaar;1051;6;CHR Sambre et Meuse;Namen;0.0523311
25048;1370;Geldenaken;1952;Tussen 15 en 64 jaar;1051;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.244529
25048;1370;Geldenaken;1952;Tussen 15 en 64 jaar;1051;109;RZ Heilig Hart Tienen;Tienen;0.2159848
25048;1370;Geldenaken;1952;Tussen 15 en 64 jaar;1051;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.076118
25048;1370;Geldenaken;1952;Tussen 15 en 64 jaar;1051;706;Clinique Saint-Luc;Namen;0.1227402
25048;1370;Geldenaken;1952;65 jaar en ouder;787;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3329098
25048;1370;Geldenaken;1952;65 jaar en ouder;787;109;RZ Heilig Hart Tienen;Tienen;0.0876747
25048;1370;Geldenaken;1952;65 jaar en ouder;787;322;UZ Leuven;Leuven;0.1067344
25048;1370;Geldenaken;1952;65 jaar en ouder;787;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0838628
25048;1370;Geldenaken;1952;65 jaar en ouder;787;706;Clinique Saint-Luc;Namen;0.2795426
25050;1310;Terhulpen;928;Jonger dan 15 jaar;43;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2093023
25050;1310;Terhulpen;928;Jonger dan 15 jaar;43;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0930233
25050;1310;Terhulpen;928;Jonger dan 15 jaar;43;111;Europaziekenhuizen;Ukkel;0.0930233
25050;1310;Terhulpen;928;Jonger dan 15 jaar;43;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1627907
25050;1310;Terhulpen;928;Jonger dan 15 jaar;43;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.3023256
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2172996
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0759494
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;111;Europaziekenhuizen;Ukkel;0.0738397
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1729958
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1054852
25050;1310;Terhulpen;928;Tussen 15 en 64 jaar;474;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1729958
25050;1310;Terhulpen;928;65 jaar en ouder;411;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.459854
25050;1310;Terhulpen;928;65 jaar en ouder;411;79;Jules Bordet Instituut;Brussel;0.0681265
25050;1310;Terhulpen;928;65 jaar en ouder;411;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0875912
25050;1310;Terhulpen;928;65 jaar en ouder;411;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1021898
25050;1310;Terhulpen;928;65 jaar en ouder;411;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0583942
25050;1310;Terhulpen;928;65 jaar en ouder;411;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0973236
25068;1435;Mont-Saint-Guibert;870;Jonger dan 15 jaar;65;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6307692
25068;1435;Mont-Saint-Guibert;870;Jonger dan 15 jaar;65;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1538462
25068;1435;Mont-Saint-Guibert;870;Tussen 15 en 64 jaar;557;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6157989
25068;1435;Mont-Saint-Guibert;870;Tussen 15 en 64 jaar;557;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.0682226
25068;1435;Mont-Saint-Guibert;870;Tussen 15 en 64 jaar;557;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0574506
25068;1435;Mont-Saint-Guibert;870;65 jaar en ouder;248;6;CHR Sambre et Meuse;Namen;0.0604839
25068;1435;Mont-Saint-Guibert;870;65 jaar en ouder;248;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.75
25068;1435;Mont-Saint-Guibert;870;65 jaar en ouder;248;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0524194
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;146;Centres hospitaliers Jolimont;La Louvière;0.0547945
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0547945
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;346;Centres Hospitaliers Jolimont;La Louvière;0.4018265
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0821918
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0547945
25072;1400;Nijvel;3862;Jonger dan 15 jaar;219;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1461187
25072;1400;Nijvel;3862;Tussen 15 en 64 jaar;2073;146;Centres hospitaliers Jolimont;La Louvière;0.0728413
25072;1400;Nijvel;3862;Tussen 15 en 64 jaar;2073;346;Centres Hospitaliers Jolimont;La Louvière;0.4153401
25072;1400;Nijvel;3862;Tussen 15 en 64 jaar;2073;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0694645
25072;1400;Nijvel;3862;Tussen 15 en 64 jaar;2073;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0911722
25072;1400;Nijvel;3862;Tussen 15 en 64 jaar;2073;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1027496
25072;1400;Nijvel;3862;65 jaar en ouder;1570;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0898089
25072;1400;Nijvel;3862;65 jaar en ouder;1570;346;Centres Hospitaliers Jolimont;La Louvière;0.544586
25072;1400;Nijvel;3862;65 jaar en ouder;1570;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.066879
25072;1400;Nijvel;3862;65 jaar en ouder;1570;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0515924
25072;1400;Nijvel;3862;65 jaar en ouder;1570;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0630573
25084;1360;Perwijs;1182;Jonger dan 15 jaar;72;6;CHR Sambre et Meuse;Namen;0.1527778
25084;1360;Perwijs;1182;Jonger dan 15 jaar;72;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3194444
25084;1360;Perwijs;1182;Jonger dan 15 jaar;72;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1944444
25084;1360;Perwijs;1182;Jonger dan 15 jaar;72;706;Clinique Saint-Luc;Namen;0.1805556
25084;1360;Perwijs;1182;Tussen 15 en 64 jaar;732;6;CHR Sambre et Meuse;Namen;0.1243169
25084;1360;Perwijs;1182;Tussen 15 en 64 jaar;732;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2704918
25084;1360;Perwijs;1182;Tussen 15 en 64 jaar;732;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.1229508
25084;1360;Perwijs;1182;Tussen 15 en 64 jaar;732;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0519126
25084;1360;Perwijs;1182;Tussen 15 en 64 jaar;732;706;Clinique Saint-Luc;Namen;0.260929
25084;1360;Perwijs;1182;65 jaar en ouder;378;6;CHR Sambre et Meuse;Namen;0.1031746
25084;1360;Perwijs;1182;65 jaar en ouder;378;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1640212
25084;1360;Perwijs;1182;65 jaar en ouder;378;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.1243386
25084;1360;Perwijs;1182;65 jaar en ouder;378;706;Clinique Saint-Luc;Namen;0.4920635
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3741007
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0503597
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;111;Europaziekenhuizen;Ukkel;0.0719424
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1007194
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1438849
25091;1330;Rixensart;3195;Jonger dan 15 jaar;139;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1438849
25091;1330;Rixensart;3195;Tussen 15 en 64 jaar;1590;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5031447
25091;1330;Rixensart;3195;Tussen 15 en 64 jaar;1590;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1289308
25091;1330;Rixensart;3195;Tussen 15 en 64 jaar;1590;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0710692
25091;1330;Rixensart;3195;Tussen 15 en 64 jaar;1590;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0735849
25091;1330;Rixensart;3195;65 jaar en ouder;1466;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6282401
25091;1330;Rixensart;3195;65 jaar en ouder;1466;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.100955
25091;1330;Rixensart;3195;65 jaar en ouder;1466;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0634379
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;7;CHR de la Haute Senne;Zinnik;0.0671642
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;106;AZ Sint-Maria;Halle;0.1940299
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0522388
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;346;Centres Hospitaliers Jolimont;La Louvière;0.1455224
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1231343
25105;1480;Tubeke;3876;Jonger dan 15 jaar;268;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1641791
25105;1480;Tubeke;3876;Tussen 15 en 64 jaar;2199;7;CHR de la Haute Senne;Zinnik;0.0864029
25105;1480;Tubeke;3876;Tussen 15 en 64 jaar;2199;106;AZ Sint-Maria;Halle;0.1168713
25105;1480;Tubeke;3876;Tussen 15 en 64 jaar;2199;346;Centres Hospitaliers Jolimont;La Louvière;0.3019554
25105;1480;Tubeke;3876;Tussen 15 en 64 jaar;2199;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1005002
25105;1480;Tubeke;3876;Tussen 15 en 64 jaar;2199;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1209641
25105;1480;Tubeke;3876;65 jaar en ouder;1409;7;CHR de la Haute Senne;Zinnik;0.1398155
25105;1480;Tubeke;3876;65 jaar en ouder;1409;106;AZ Sint-Maria;Halle;0.0787793
25105;1480;Tubeke;3876;65 jaar en ouder;1409;346;Centres Hospitaliers Jolimont;La Louvière;0.4591909
25105;1480;Tubeke;3876;65 jaar en ouder;1409;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0752307
25105;1480;Tubeke;3876;65 jaar en ouder;1409;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0780696
25107;1495;Villers-la-Ville;1263;Jonger dan 15 jaar;94;10;Grand hôpital de Charleroi;Charleroi;0.0531915
25107;1495;Villers-la-Ville;1263;Jonger dan 15 jaar;94;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3297872
25107;1495;Villers-la-Ville;1263;Jonger dan 15 jaar;94;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1595745
25107;1495;Villers-la-Ville;1263;Jonger dan 15 jaar;94;409;Clinique Notre-Dame de Grâce;Charleroi;0.106383
25107;1495;Villers-la-Ville;1263;Jonger dan 15 jaar;94;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.106383
25107;1495;Villers-la-Ville;1263;Tussen 15 en 64 jaar;735;10;Grand hôpital de Charleroi;Charleroi;0.062585
25107;1495;Villers-la-Ville;1263;Tussen 15 en 64 jaar;735;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3619048
25107;1495;Villers-la-Ville;1263;Tussen 15 en 64 jaar;735;346;Centres Hospitaliers Jolimont;La Louvière;0.0870748
25107;1495;Villers-la-Ville;1263;Tussen 15 en 64 jaar;735;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0530612
25107;1495;Villers-la-Ville;1263;Tussen 15 en 64 jaar;735;409;Clinique Notre-Dame de Grâce;Charleroi;0.122449
25107;1495;Villers-la-Ville;1263;65 jaar en ouder;434;10;Grand hôpital de Charleroi;Charleroi;0.0691244
25107;1495;Villers-la-Ville;1263;65 jaar en ouder;434;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.4516129
25107;1495;Villers-la-Ville;1263;65 jaar en ouder;434;346;Centres Hospitaliers Jolimont;La Louvière;0.0714286
25107;1495;Villers-la-Ville;1263;65 jaar en ouder;434;409;Clinique Notre-Dame de Grâce;Charleroi;0.2258065
25110;1410;Waterloo;4479;Jonger dan 15 jaar;190;111;Europaziekenhuizen;Ukkel;0.1368421
25110;1410;Waterloo;4479;Jonger dan 15 jaar;190;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0631579
25110;1410;Waterloo;4479;Jonger dan 15 jaar;190;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.0842105
25110;1410;Waterloo;4479;Jonger dan 15 jaar;190;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1157895
25110;1410;Waterloo;4479;Jonger dan 15 jaar;190;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.4526316
25110;1410;Waterloo;4479;Tussen 15 en 64 jaar;2098;79;Jules Bordet Instituut;Brussel;0.051001
25110;1410;Waterloo;4479;Tussen 15 en 64 jaar;2098;111;Europaziekenhuizen;Ukkel;0.1410867
25110;1410;Waterloo;4479;Tussen 15 en 64 jaar;2098;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1582459
25110;1410;Waterloo;4479;Tussen 15 en 64 jaar;2098;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.093899
25110;1410;Waterloo;4479;Tussen 15 en 64 jaar;2098;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.3636797
25110;1410;Waterloo;4479;65 jaar en ouder;2191;111;Europaziekenhuizen;Ukkel;0.1871292
25110;1410;Waterloo;4479;65 jaar en ouder;2191;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1008672
25110;1410;Waterloo;4479;65 jaar en ouder;2191;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1483341
25110;1410;Waterloo;4479;65 jaar en ouder;2191;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.362848
25112;1300;Waver;5091;Jonger dan 15 jaar;277;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.4223827
25112;1300;Waver;5091;Jonger dan 15 jaar;277;322;UZ Leuven;Leuven;0.0722022
25112;1300;Waver;5091;Jonger dan 15 jaar;277;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.2960289
25112;1300;Waver;5091;Tussen 15 en 64 jaar;2478;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.579096
25112;1300;Waver;5091;Tussen 15 en 64 jaar;2478;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.0875706
25112;1300;Waver;5091;Tussen 15 en 64 jaar;2478;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0714286
25112;1300;Waver;5091;65 jaar en ouder;2336;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.7619863
25112;1300;Waver;5091;65 jaar en ouder;2336;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.057363
25117;1450;Chastre;1043;Jonger dan 15 jaar;92;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3913043
25117;1450;Chastre;1043;Jonger dan 15 jaar;92;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0652174
25117;1450;Chastre;1043;Jonger dan 15 jaar;92;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.4021739
25117;1450;Chastre;1043;Tussen 15 en 64 jaar;541;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5563771
25117;1450;Chastre;1043;Tussen 15 en 64 jaar;541;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.1238447
25117;1450;Chastre;1043;Tussen 15 en 64 jaar;541;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0924214
25117;1450;Chastre;1043;65 jaar en ouder;410;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0658537
25117;1450;Chastre;1043;65 jaar en ouder;410;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.7560976
25118;1357;Hélécine;518;Jonger dan 15 jaar;27;6;CHR Sambre et Meuse;Namen;0.1851852
25118;1357;Hélécine;518;Jonger dan 15 jaar;27;109;RZ Heilig Hart Tienen;Tienen;0.2592593
25118;1357;Hélécine;518;Jonger dan 15 jaar;27;322;UZ Leuven;Leuven;0.0740741
25118;1357;Hélécine;518;Jonger dan 15 jaar;27;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.2222222
25118;1357;Hélécine;518;Tussen 15 en 64 jaar;282;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0567376
25118;1357;Hélécine;518;Tussen 15 en 64 jaar;282;77;UVC Brugmann;Brussel;0.070922
25118;1357;Hélécine;518;Tussen 15 en 64 jaar;282;109;RZ Heilig Hart Tienen;Tienen;0.3333333
25118;1357;Hélécine;518;Tussen 15 en 64 jaar;282;152;Centre Hospitalier Chrétien - St Joseph;Luik;0.0531915
25118;1357;Hélécine;518;Tussen 15 en 64 jaar;282;322;UZ Leuven;Leuven;0.1347518
25118;1357;Hélécine;518;65 jaar en ouder;209;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0574163
25118;1357;Hélécine;518;65 jaar en ouder;209;109;RZ Heilig Hart Tienen;Tienen;0.2583732
25118;1357;Hélécine;518;65 jaar en ouder;209;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0669856
25118;1357;Hélécine;518;65 jaar en ouder;209;322;UZ Leuven;Leuven;0.1578947
25118;1357;Hélécine;518;65 jaar en ouder;209;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1818182
25118;1357;Hélécine;518;65 jaar en ouder;209;412;CHR de la Citadelle;Luik;0.0574163
25118;1357;Hélécine;518;65 jaar en ouder;209;706;Clinique Saint-Luc;Namen;0.062201
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2470588
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;87;Iris Ziekenhuizen Zuid;Etterbeek;0.0588235
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;111;Europaziekenhuizen;Ukkel;0.0941176
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1176471
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;346;Centres Hospitaliers Jolimont;La Louvière;0.0588235
25119;1380;Lasne;2163;Jonger dan 15 jaar;85;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.2941176
25119;1380;Lasne;2163;Tussen 15 en 64 jaar;1134;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2689594
25119;1380;Lasne;2163;Tussen 15 en 64 jaar;1134;111;Europaziekenhuizen;Ukkel;0.0564374
25119;1380;Lasne;2163;Tussen 15 en 64 jaar;1134;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1737213
25119;1380;Lasne;2163;Tussen 15 en 64 jaar;1134;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1111111
25119;1380;Lasne;2163;Tussen 15 en 64 jaar;1134;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1834215
25119;1380;Lasne;2163;65 jaar en ouder;944;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2817797
25119;1380;Lasne;2163;65 jaar en ouder;944;111;Europaziekenhuizen;Ukkel;0.0826271
25119;1380;Lasne;2163;65 jaar en ouder;944;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.1112288
25119;1380;Lasne;2163;65 jaar en ouder;944;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1355932
25119;1380;Lasne;2163;65 jaar en ouder;944;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.2044492
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;6;CHR Sambre et Meuse;Namen;0.1546392
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1340206
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;109;RZ Heilig Hart Tienen;Tienen;0.1237113
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;152;Centre Hospitalier Chrétien - St Joseph;Luik;0.0515464
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.2989691
25120;1350;Orp-Jauche;1062;Jonger dan 15 jaar;97;706;Clinique Saint-Luc;Namen;0.0721649
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;6;CHR Sambre et Meuse;Namen;0.1129848
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1281619
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;109;RZ Heilig Hart Tienen;Tienen;0.1669477
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.074199
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0927487
25120;1350;Orp-Jauche;1062;Tussen 15 en 64 jaar;593;706;Clinique Saint-Luc;Namen;0.1467116
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;6;CHR Sambre et Meuse;Namen;0.1182796
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0672043
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;109;RZ Heilig Hart Tienen;Tienen;0.077957
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.1209677
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;322;UZ Leuven;Leuven;0.0510753
25120;1350;Orp-Jauche;1062;65 jaar en ouder;372;706;Clinique Saint-Luc;Namen;0.3494624
25121;1340;Ottignies-Louvain-la-Neuve;4151;Jonger dan 15 jaar;257;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.618677
25121;1340;Ottignies-Louvain-la-Neuve;4151;Jonger dan 15 jaar;257;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.2217899
25121;1340;Ottignies-Louvain-la-Neuve;4151;Jonger dan 15 jaar;257;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0583658
25121;1340;Ottignies-Louvain-la-Neuve;4151;Tussen 15 en 64 jaar;2090;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6799043
25121;1340;Ottignies-Louvain-la-Neuve;4151;Tussen 15 en 64 jaar;2090;332;Centre Hospitalier Interrégional Édith Cavell;Ukkel;0.05311
25121;1340;Ottignies-Louvain-la-Neuve;4151;Tussen 15 en 64 jaar;2090;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0832536
